Date,Metric,App,Category,Platform,Value
8/25/13,D1 Retention,Words With Enemies,Games,iOS,69.6%
8/25/13,D1 Retention,Crappy Birds,Games,iOS,14.6%
8/25/13,D1 Retention,Zuber,Services,iOS,37.4%
8/25/13,D1 Retention,Carry,Services,iOS,35.5%
8/25/13,D1 Retention,CandyBash,Games,Android,78.5%
8/25/13,D1 Retention,Words With Enemies,Games,Android,71.0%
8/25/13,D1 Retention,Crappy Birds,Games,Android,15.4%
8/25/13,D1 Retention,Zuber,Services,Android,36.6%
8/25/13,D1 Retention,Carry,Services,Android,37.3%
8/26/13,DAU,CandyBash,Games,iOS,34196692
8/26/13,DAU,Words With Enemies,Games,iOS,25146857
8/26/13,DAU,Crappy Birds,Games,iOS,2825
8/26/13,DAU,Zuber,Services,iOS,2441270
8/26/13,DAU,Carry,Services,iOS,353042
8/26/13,DAU,CandyBash,Games,Android,23367740
8/26/13,DAU,Words With Enemies,Games,Android,16901986
8/26/13,DAU,Crappy Birds,Games,Android,1997
8/26/13,DAU,Zuber,Services,Android,1725725
8/26/13,DAU,Carry,Services,Android,251318
8/26/13,D1 Retention,CandyBash,Games,iOS,75.3%
8/26/13,D1 Retention,Words With Enemies,Games,iOS,69.3%
8/26/13,D1 Retention,Crappy Birds,Games,iOS,14.9%
8/26/13,D1 Retention,Zuber,Services,iOS,37.2%
8/26/13,D1 Retention,Carry,Services,iOS,35.8%
8/26/13,D1 Retention,CandyBash,Games,Android,73.0%
8/26/13,D1 Retention,Words With Enemies,Games,Android,70.0%
8/26/13,D1 Retention,Crappy Birds,Games,Android,14.1%
8/26/13,D1 Retention,Zuber,Services,Android,36.0%
8/26/13,D1 Retention,Carry,Services,Android,35.4%
8/27/13,DAU,CandyBash,Games,iOS,33005147
8/27/13,DAU,Words With Enemies,Games,iOS,23920455
8/27/13,DAU,Crappy Birds,Games,iOS,2986
8/27/13,DAU,Zuber,Services,iOS,2440621
8/27/13,DAU,Carry,Services,iOS,357297
8/27/13,DAU,CandyBash,Games,Android,23331225
8/27/13,DAU,Words With Enemies,Games,Android,16496865
8/27/13,DAU,Crappy Birds,Games,Android,2007
8/27/13,DAU,Zuber,Services,Android,1767347
8/27/13,DAU,Carry,Services,Android,236179
8/27/13,D1 Retention,CandyBash,Games,iOS,74.6%
8/27/13,D1 Retention,Words With Enemies,Games,iOS,68.9%
8/27/13,D1 Retention,Crappy Birds,Games,iOS,15.0%
8/27/13,D1 Retention,Zuber,Services,iOS,37.6%
8/27/13,D1 Retention,Carry,Services,iOS,35.6%
8/27/13,D1 Retention,CandyBash,Games,Android,76.8%
8/27/13,D1 Retention,Words With Enemies,Games,Android,67.5%
8/27/13,D1 Retention,Crappy Birds,Games,Android,15.4%
8/27/13,D1 Retention,Zuber,Services,Android,37.9%
8/27/13,D1 Retention,Carry,Services,Android,35.3%
8/28/13,DAU,CandyBash,Games,iOS,33590269
8/28/13,DAU,Words With Enemies,Games,iOS,25579859
8/28/13,DAU,Crappy Birds,Games,iOS,2993
8/28/13,DAU,Zuber,Services,iOS,2493510
8/28/13,DAU,Carry,Services,iOS,371839
8/28/13,DAU,CandyBash,Games,Android,23911717
8/28/13,DAU,Words With Enemies,Games,Android,16503135
8/28/13,DAU,Crappy Birds,Games,Android,1883
8/28/13,DAU,Zuber,Services,Android,1690515
8/28/13,DAU,Carry,Services,Android,256020
8/28/13,D1 Retention,CandyBash,Games,iOS,75.1%
8/28/13,D1 Retention,Words With Enemies,Games,iOS,69.1%
8/28/13,D1 Retention,Crappy Birds,Games,iOS,14.9%
8/28/13,D1 Retention,Zuber,Services,iOS,37.7%
8/28/13,D1 Retention,Carry,Services,iOS,35.2%
8/28/13,D1 Retention,CandyBash,Games,Android,76.6%
8/28/13,D1 Retention,Words With Enemies,Games,Android,67.8%
8/28/13,D1 Retention,Crappy Birds,Games,Android,14.5%
8/28/13,D1 Retention,Zuber,Services,Android,35.8%
8/28/13,D1 Retention,Carry,Services,Android,35.2%
8/29/13,DAU,CandyBash,Games,iOS,32999726
8/29/13,DAU,Words With Enemies,Games,iOS,23946104
8/29/13,DAU,Crappy Birds,Games,iOS,2870
8/29/13,DAU,Zuber,Services,iOS,2490978
8/29/13,DAU,Carry,Services,iOS,373318
8/29/13,DAU,CandyBash,Games,Android,22758432
8/29/13,DAU,Words With Enemies,Games,Android,16514555
8/29/13,DAU,Crappy Birds,Games,Android,1897
8/29/13,DAU,Zuber,Services,Android,1773238
8/29/13,DAU,Carry,Services,Android,250918
8/29/13,D1 Retention,CandyBash,Games,iOS,75.9%
8/29/13,D1 Retention,Words With Enemies,Games,iOS,69.4%
8/29/13,D1 Retention,Crappy Birds,Games,iOS,15.0%
8/29/13,D1 Retention,Zuber,Services,iOS,37.6%
8/29/13,D1 Retention,Carry,Services,iOS,35.0%
8/29/13,D1 Retention,CandyBash,Games,Android,74.4%
8/29/13,D1 Retention,Words With Enemies,Games,Android,68.7%
8/29/13,D1 Retention,Crappy Birds,Games,Android,14.4%
8/29/13,D1 Retention,Zuber,Services,Android,38.7%
8/29/13,D1 Retention,Carry,Services,Android,36.7%
8/30/13,DAU,CandyBash,Games,iOS,34119383
8/30/13,DAU,Words With Enemies,Games,iOS,25165853
8/30/13,DAU,Crappy Birds,Games,iOS,3037
8/30/13,DAU,Zuber,Services,iOS,2629705
8/30/13,DAU,Carry,Services,iOS,379506
8/30/13,DAU,CandyBash,Games,Android,23314912
8/30/13,DAU,Words With Enemies,Games,Android,16914754
8/30/13,DAU,Crappy Birds,Games,Android,2057
8/30/13,DAU,Zuber,Services,Android,1781413
8/30/13,DAU,Carry,Services,Android,250964
8/30/13,D1 Retention,CandyBash,Games,iOS,75.8%
8/30/13,D1 Retention,Words With Enemies,Games,iOS,69.4%
8/30/13,D1 Retention,Crappy Birds,Games,iOS,15.1%
8/30/13,D1 Retention,Zuber,Services,iOS,38.0%
8/30/13,D1 Retention,Carry,Services,iOS,34.5%
8/30/13,D1 Retention,CandyBash,Games,Android,79.6%
8/30/13,D1 Retention,Words With Enemies,Games,Android,67.3%
8/30/13,D1 Retention,Crappy Birds,Games,Android,14.8%
8/30/13,D1 Retention,Zuber,Services,Android,37.2%
8/30/13,D1 Retention,Carry,Services,Android,34.9%
8/31/13,DAU,CandyBash,Games,iOS,34666282
8/31/13,DAU,Words With Enemies,Games,iOS,24768041
8/31/13,DAU,Crappy Birds,Games,iOS,2941
8/31/13,DAU,Zuber,Services,iOS,2633851
8/31/13,DAU,Carry,Services,iOS,380909
8/31/13,DAU,CandyBash,Games,Android,22163689
8/31/13,DAU,Words With Enemies,Games,Android,16099227
8/31/13,DAU,Crappy Birds,Games,Android,1977
8/31/13,DAU,Zuber,Services,Android,1614295
8/31/13,DAU,Carry,Services,Android,251892
8/31/13,D1 Retention,CandyBash,Games,iOS,75.4%
8/31/13,D1 Retention,Words With Enemies,Games,iOS,69.8%
8/31/13,D1 Retention,Crappy Birds,Games,iOS,14.6%
8/31/13,D1 Retention,Zuber,Services,iOS,37.5%
8/31/13,D1 Retention,Carry,Services,iOS,34.6%
8/31/13,D1 Retention,CandyBash,Games,Android,75.4%
8/31/13,D1 Retention,Words With Enemies,Games,Android,73.3%
8/31/13,D1 Retention,Crappy Birds,Games,Android,14.0%
8/31/13,D1 Retention,Zuber,Services,Android,39.0%
8/31/13,D1 Retention,Carry,Services,Android,35.6%
9/1/13,DAU,CandyBash,Games,iOS,34628409
9/1/13,DAU,Words With Enemies,Games,iOS,25201964
9/1/13,DAU,Crappy Birds,Games,iOS,3068
9/1/13,DAU,Zuber,Services,iOS,2559328
9/1/13,DAU,Carry,Services,iOS,355782
9/1/13,DAU,CandyBash,Games,Android,23842511
9/1/13,DAU,Words With Enemies,Games,Android,16939025
9/1/13,DAU,Crappy Birds,Games,Android,2184
9/1/13,DAU,Zuber,Services,Android,1620907
9/1/13,DAU,Carry,Services,Android,245367
9/1/13,D1 Retention,CandyBash,Games,iOS,75.6%
9/1/13,D1 Retention,Words With Enemies,Games,iOS,69.3%
9/1/13,D1 Retention,Crappy Birds,Games,iOS,14.6%
9/1/13,D1 Retention,Zuber,Services,iOS,37.7%
9/1/13,D1 Retention,Carry,Services,iOS,35.0%
9/1/13,D1 Retention,CandyBash,Games,Android,79.4%
9/1/13,D1 Retention,Words With Enemies,Games,Android,68.6%
9/1/13,D1 Retention,Crappy Birds,Games,Android,14.3%
9/1/13,D1 Retention,Zuber,Services,Android,35.8%
9/1/13,D1 Retention,Carry,Services,Android,33.2%
9/2/13,DAU,CandyBash,Games,iOS,34058650
9/2/13,DAU,Words With Enemies,Games,iOS,24776363
9/2/13,DAU,Crappy Birds,Games,iOS,3344
9/2/13,DAU,Zuber,Services,iOS,2557044
9/2/13,DAU,Carry,Services,iOS,375235
9/2/13,DAU,CandyBash,Games,Android,23273411
9/2/13,DAU,Words With Enemies,Games,Android,16517576
9/2/13,DAU,Crappy Birds,Games,Android,2212
9/2/13,DAU,Zuber,Services,Android,1760588
9/2/13,DAU,Carry,Services,Android,252207
9/2/13,D1 Retention,CandyBash,Games,iOS,76.0%
9/2/13,D1 Retention,Words With Enemies,Games,iOS,68.9%
9/2/13,D1 Retention,Crappy Birds,Games,iOS,14.2%
9/2/13,D1 Retention,Zuber,Services,iOS,37.7%
9/2/13,D1 Retention,Carry,Services,iOS,35.3%
9/2/13,D1 Retention,CandyBash,Games,Android,78.2%
9/2/13,D1 Retention,Words With Enemies,Games,Android,68.9%
9/2/13,D1 Retention,Crappy Birds,Games,Android,13.5%
9/2/13,D1 Retention,Zuber,Services,Android,35.8%
9/2/13,D1 Retention,Carry,Services,Android,35.3%
9/3/13,DAU,CandyBash,Games,iOS,32945424
9/3/13,DAU,Words With Enemies,Games,iOS,25181425
9/3/13,DAU,Crappy Birds,Games,iOS,3384
9/3/13,DAU,Zuber,Services,iOS,2563825
9/3/13,DAU,Carry,Services,iOS,362220
9/3/13,DAU,CandyBash,Games,Android,22720982
9/3/13,DAU,Words With Enemies,Games,Android,17338031
9/3/13,DAU,Crappy Birds,Games,Android,2392
9/3/13,DAU,Zuber,Services,Android,1723227
9/3/13,DAU,Carry,Services,Android,262297
9/3/13,D1 Retention,CandyBash,Games,iOS,75.4%
9/3/13,D1 Retention,Words With Enemies,Games,iOS,69.4%
9/3/13,D1 Retention,Crappy Birds,Games,iOS,14.1%
9/3/13,D1 Retention,Zuber,Services,iOS,37.7%
9/3/13,D1 Retention,Carry,Services,iOS,34.8%
9/3/13,D1 Retention,CandyBash,Games,Android,71.6%
9/3/13,D1 Retention,Words With Enemies,Games,Android,66.6%
9/3/13,D1 Retention,Crappy Birds,Games,Android,14.8%
9/3/13,D1 Retention,Zuber,Services,Android,38.4%
9/3/13,D1 Retention,Carry,Services,Android,34.8%
9/4/13,DAU,CandyBash,Games,iOS,33459843
9/4/13,DAU,Words With Enemies,Games,iOS,23961842
9/4/13,DAU,Crappy Birds,Games,iOS,3585
9/4/13,DAU,Zuber,Services,iOS,2475270
9/4/13,DAU,Carry,Services,iOS,365011
9/4/13,DAU,CandyBash,Games,Android,22117524
9/4/13,DAU,Words With Enemies,Games,Android,17351678
9/4/13,DAU,Crappy Birds,Games,Android,2309
9/4/13,DAU,Zuber,Services,Android,1650180
9/4/13,DAU,Carry,Services,Android,258025
9/4/13,D1 Retention,CandyBash,Games,iOS,74.7%
9/4/13,D1 Retention,Words With Enemies,Games,iOS,69.7%
9/4/13,D1 Retention,Crappy Birds,Games,iOS,13.7%
9/4/13,D1 Retention,Zuber,Services,iOS,37.7%
9/4/13,D1 Retention,Carry,Services,iOS,34.9%
9/4/13,D1 Retention,CandyBash,Games,Android,76.9%
9/4/13,D1 Retention,Words With Enemies,Games,Android,69.7%
9/4/13,D1 Retention,Crappy Birds,Games,Android,14.4%
9/4/13,D1 Retention,Zuber,Services,Android,39.6%
9/4/13,D1 Retention,Carry,Services,Android,34.5%
9/5/13,DAU,CandyBash,Games,iOS,35171341
9/5/13,DAU,Words With Enemies,Games,iOS,25625246
9/5/13,DAU,Crappy Birds,Games,iOS,3799
9/5/13,DAU,Zuber,Services,iOS,2422726
9/5/13,DAU,Carry,Services,iOS,376817
9/5/13,DAU,CandyBash,Games,Android,21556629
9/5/13,DAU,Words With Enemies,Games,Android,16532417
9/5/13,DAU,Crappy Birds,Games,Android,2533
9/5/13,DAU,Zuber,Services,Android,1574772
9/5/13,DAU,Carry,Services,Android,238651
9/5/13,D1 Retention,CandyBash,Games,iOS,74.5%
9/5/13,D1 Retention,Words With Enemies,Games,iOS,69.5%
9/5/13,D1 Retention,Crappy Birds,Games,iOS,13.8%
9/5/13,D1 Retention,Zuber,Services,iOS,37.5%
9/5/13,D1 Retention,Carry,Services,iOS,34.8%
9/5/13,D1 Retention,CandyBash,Games,Android,72.3%
9/5/13,D1 Retention,Words With Enemies,Games,Android,71.5%
9/5/13,D1 Retention,Crappy Birds,Games,Android,13.1%
9/5/13,D1 Retention,Zuber,Services,Android,37.5%
9/5/13,D1 Retention,Carry,Services,Android,33.7%
9/6/13,DAU,CandyBash,Games,iOS,33445385
9/6/13,DAU,Words With Enemies,Games,iOS,24362988
9/6/13,DAU,Crappy Birds,Games,iOS,3753
9/6/13,DAU,Zuber,Services,iOS,2332386
9/6/13,DAU,Carry,Services,iOS,388047
9/6/13,DAU,CandyBash,Games,Android,22107967
9/6/13,DAU,Words With Enemies,Games,Android,16930212
9/6/13,DAU,Crappy Birds,Games,Android,2584
9/6/13,DAU,Zuber,Services,Android,1620810
9/6/13,DAU,Carry,Services,Android,260818
9/6/13,D1 Retention,CandyBash,Games,iOS,75.2%
9/6/13,D1 Retention,Words With Enemies,Games,iOS,69.1%
9/6/13,D1 Retention,Crappy Birds,Games,iOS,14.1%
9/6/13,D1 Retention,Zuber,Services,iOS,37.1%
9/6/13,D1 Retention,Carry,Services,iOS,34.4%
9/6/13,D1 Retention,CandyBash,Games,Android,74.4%
9/6/13,D1 Retention,Words With Enemies,Games,Android,67.7%
9/6/13,D1 Retention,Crappy Birds,Games,Android,14.2%
9/6/13,D1 Retention,Zuber,Services,Android,37.4%
9/6/13,D1 Retention,Carry,Services,Android,32.7%
9/7/13,DAU,CandyBash,Games,iOS,35129851
9/7/13,DAU,Words With Enemies,Games,iOS,25175722
9/7/13,DAU,Crappy Birds,Games,iOS,3819
9/7/13,DAU,Zuber,Services,iOS,2351828
9/7/13,DAU,Carry,Services,iOS,391456
9/7/13,DAU,CandyBash,Games,Android,22664420
9/7/13,DAU,Words With Enemies,Games,Android,15683237
9/7/13,DAU,Crappy Birds,Games,Android,2589
9/7/13,DAU,Zuber,Services,Android,1489491
9/7/13,DAU,Carry,Services,Android,263110
9/7/13,D1 Retention,CandyBash,Games,iOS,75.2%
9/7/13,D1 Retention,Words With Enemies,Games,iOS,69.2%
9/7/13,D1 Retention,Crappy Birds,Games,iOS,14.4%
9/7/13,D1 Retention,Zuber,Services,iOS,36.8%
9/7/13,D1 Retention,Carry,Services,iOS,33.9%
9/7/13,D1 Retention,CandyBash,Games,Android,73.7%
9/7/13,D1 Retention,Words With Enemies,Games,Android,72.0%
9/7/13,D1 Retention,Crappy Birds,Games,Android,15.2%
9/7/13,D1 Retention,Zuber,Services,Android,34.9%
9/7/13,D1 Retention,Carry,Services,Android,32.9%
9/8/13,DAU,CandyBash,Games,iOS,34513271
9/8/13,DAU,Words With Enemies,Games,iOS,24342764
9/8/13,DAU,Crappy Birds,Games,iOS,3922
9/8/13,DAU,Zuber,Services,iOS,2342419
9/8/13,DAU,Carry,Services,iOS,398791
9/8/13,DAU,CandyBash,Games,Android,23763236
9/8/13,DAU,Words With Enemies,Games,Android,16503569
9/8/13,DAU,Crappy Birds,Games,Android,2700
9/8/13,DAU,Zuber,Services,Android,1522572
9/8/13,DAU,Carry,Services,Android,250853
9/8/13,D1 Retention,CandyBash,Games,iOS,74.3%
9/8/13,D1 Retention,Words With Enemies,Games,iOS,68.7%
9/8/13,D1 Retention,Crappy Birds,Games,iOS,14.5%
9/8/13,D1 Retention,Zuber,Services,iOS,37.0%
9/8/13,D1 Retention,Carry,Services,iOS,33.7%
9/8/13,D1 Retention,CandyBash,Games,Android,72.9%
9/8/13,D1 Retention,Words With Enemies,Games,Android,68.1%
9/8/13,D1 Retention,Crappy Birds,Games,Android,14.9%
9/8/13,D1 Retention,Zuber,Services,Android,35.1%
9/8/13,D1 Retention,Carry,Services,Android,33.4%
9/9/13,DAU,CandyBash,Games,iOS,32803358
9/9/13,DAU,Words With Enemies,Games,iOS,24741392
9/9/13,DAU,Crappy Birds,Games,iOS,4210
9/9/13,DAU,Zuber,Services,iOS,2336174
9/9/13,DAU,Carry,Services,iOS,372214
9/9/13,DAU,CandyBash,Games,Android,21491855
9/9/13,DAU,Words With Enemies,Games,Android,16081905
9/9/13,DAU,Crappy Birds,Games,Android,2692
9/9/13,DAU,Zuber,Services,Android,1608513
9/9/13,DAU,Carry,Services,Android,250282
9/9/13,D1 Retention,CandyBash,Games,iOS,74.9%
9/9/13,D1 Retention,Words With Enemies,Games,iOS,69.0%
9/9/13,D1 Retention,Crappy Birds,Games,iOS,14.7%
9/9/13,D1 Retention,Zuber,Services,iOS,37.1%
9/9/13,D1 Retention,Carry,Services,iOS,34.0%
9/9/13,D1 Retention,CandyBash,Games,Android,74.1%
9/9/13,D1 Retention,Words With Enemies,Games,Android,72.5%
9/9/13,D1 Retention,Crappy Birds,Games,Android,15.3%
9/9/13,D1 Retention,Zuber,Services,Android,36.8%
9/9/13,D1 Retention,Carry,Services,Android,33.7%
9/10/13,DAU,CandyBash,Games,iOS,34527335
9/10/13,DAU,Words With Enemies,Games,iOS,25547152
9/10/13,DAU,Crappy Birds,Games,iOS,4223
9/10/13,DAU,Zuber,Services,iOS,2302583
9/10/13,DAU,Carry,Services,iOS,384590
9/10/13,DAU,CandyBash,Games,Android,22640876
9/10/13,DAU,Words With Enemies,Games,Android,16894084
9/10/13,DAU,Crappy Birds,Games,Android,2745
9/10/13,DAU,Zuber,Services,Android,1509891
9/10/13,DAU,Carry,Services,Android,249983
9/10/13,D1 Retention,CandyBash,Games,iOS,75.2%
9/10/13,D1 Retention,Words With Enemies,Games,iOS,68.6%
9/10/13,D1 Retention,Crappy Birds,Games,iOS,14.6%
9/10/13,D1 Retention,Zuber,Services,iOS,37.2%
9/10/13,D1 Retention,Carry,Services,iOS,33.5%
9/10/13,D1 Retention,CandyBash,Games,Android,73.6%
9/10/13,D1 Retention,Words With Enemies,Games,Android,69.2%
9/10/13,D1 Retention,Crappy Birds,Games,Android,15.2%
9/10/13,D1 Retention,Zuber,Services,Android,38.0%
9/10/13,D1 Retention,Carry,Services,Android,33.5%
9/11/13,DAU,CandyBash,Games,iOS,35073729
9/11/13,DAU,Words With Enemies,Games,iOS,24278928
9/11/13,DAU,Crappy Birds,Games,iOS,4332
9/11/13,DAU,Zuber,Services,iOS,2267221
9/11/13,DAU,Carry,Services,iOS,401907
9/11/13,DAU,CandyBash,Games,Android,21496802
9/11/13,DAU,Words With Enemies,Games,Android,16871798
9/11/13,DAU,Crappy Birds,Games,Android,3010
9/11/13,DAU,Zuber,Services,Android,1587054
9/11/13,DAU,Carry,Services,Android,265777
9/11/13,D1 Retention,CandyBash,Games,iOS,76.1%
9/11/13,D1 Retention,Words With Enemies,Games,iOS,68.8%
9/11/13,D1 Retention,Crappy Birds,Games,iOS,14.2%
9/11/13,D1 Retention,Zuber,Services,iOS,37.3%
9/11/13,D1 Retention,Carry,Services,iOS,33.4%
9/11/13,D1 Retention,CandyBash,Games,Android,79.1%
9/11/13,D1 Retention,Words With Enemies,Games,Android,67.4%
9/11/13,D1 Retention,Crappy Birds,Games,Android,14.2%
9/11/13,D1 Retention,Zuber,Services,Android,35.4%
9/11/13,D1 Retention,Carry,Services,Android,32.7%
9/12/13,DAU,CandyBash,Games,iOS,33333863
9/12/13,DAU,Words With Enemies,Games,iOS,24713291
9/12/13,DAU,Crappy Birds,Games,iOS,4221
9/12/13,DAU,Zuber,Services,iOS,2318206
9/12/13,DAU,Carry,Services,iOS,405483
9/12/13,DAU,CandyBash,Games,Android,23164210
9/12/13,DAU,Words With Enemies,Games,Android,16063639
9/12/13,DAU,Crappy Birds,Games,Android,2934
9/12/13,DAU,Zuber,Services,Android,1482131
9/12/13,DAU,Carry,Services,Android,274682
9/12/13,D1 Retention,CandyBash,Games,iOS,76.3%
9/12/13,D1 Retention,Words With Enemies,Games,iOS,69.3%
9/12/13,D1 Retention,Crappy Birds,Games,iOS,14.5%
9/12/13,D1 Retention,Zuber,Services,iOS,37.7%
9/12/13,D1 Retention,Carry,Services,iOS,33.2%
9/12/13,D1 Retention,CandyBash,Games,Android,77.8%
9/12/13,D1 Retention,Words With Enemies,Games,Android,67.9%
9/12/13,D1 Retention,Crappy Birds,Games,Android,15.0%
9/12/13,D1 Retention,Zuber,Services,Android,36.6%
9/12/13,D1 Retention,Carry,Services,Android,33.9%
9/13/13,DAU,CandyBash,Games,iOS,33916278
9/13/13,DAU,Words With Enemies,Games,iOS,25132334
9/13/13,DAU,Crappy Birds,Games,iOS,4337
9/13/13,DAU,Zuber,Services,iOS,2323570
9/13/13,DAU,Carry,Services,iOS,410598
9/13/13,DAU,CandyBash,Games,Android,23176123
9/13/13,DAU,Words With Enemies,Games,Android,17304230
9/13/13,DAU,Crappy Birds,Games,Android,2940
9/13/13,DAU,Zuber,Services,Android,1536554
9/13/13,DAU,Carry,Services,Android,278147
9/13/13,D1 Retention,CandyBash,Games,iOS,77.1%
9/13/13,D1 Retention,Words With Enemies,Games,iOS,69.7%
9/13/13,D1 Retention,Crappy Birds,Games,iOS,14.4%
9/13/13,D1 Retention,Zuber,Services,iOS,37.6%
9/13/13,D1 Retention,Carry,Services,iOS,33.0%
9/13/13,D1 Retention,CandyBash,Games,Android,74.0%
9/13/13,D1 Retention,Words With Enemies,Games,Android,73.1%
9/13/13,D1 Retention,Crappy Birds,Games,Android,14.6%
9/13/13,D1 Retention,Zuber,Services,Android,38.3%
9/13/13,D1 Retention,Carry,Services,Android,32.4%
9/14/13,DAU,CandyBash,Games,iOS,33888449
9/14/13,DAU,Words With Enemies,Games,iOS,24330249
9/14/13,DAU,Crappy Birds,Games,iOS,4621
9/14/13,DAU,Zuber,Services,iOS,2234923
9/14/13,DAU,Carry,Services,iOS,389722
9/14/13,DAU,CandyBash,Games,Android,23721915
9/14/13,DAU,Words With Enemies,Games,Android,16907461
9/14/13,DAU,Crappy Birds,Games,Android,3055
9/14/13,DAU,Zuber,Services,Android,1415451
9/14/13,DAU,Carry,Services,Android,262054
9/14/13,D1 Retention,CandyBash,Games,iOS,77.4%
9/14/13,D1 Retention,Words With Enemies,Games,iOS,69.9%
9/14/13,D1 Retention,Crappy Birds,Games,iOS,14.8%
9/14/13,D1 Retention,Zuber,Services,iOS,37.5%
9/14/13,D1 Retention,Carry,Services,iOS,32.6%
9/14/13,D1 Retention,CandyBash,Games,Android,77.4%
9/14/13,D1 Retention,Words With Enemies,Games,Android,69.2%
9/14/13,D1 Retention,Crappy Birds,Games,Android,14.7%
9/14/13,D1 Retention,Zuber,Services,Android,38.7%
9/14/13,D1 Retention,Carry,Services,Android,31.3%
9/15/13,DAU,CandyBash,Games,iOS,34458329
9/15/13,DAU,Words With Enemies,Games,iOS,24327823
9/15/13,DAU,Crappy Birds,Games,iOS,5124
9/15/13,DAU,Zuber,Services,iOS,2337561
9/15/13,DAU,Carry,Services,iOS,396147
9/15/13,DAU,CandyBash,Games,Android,23160516
9/15/13,DAU,Words With Enemies,Games,Android,16905775
9/15/13,DAU,Crappy Birds,Games,Android,3223
9/15/13,DAU,Zuber,Services,Android,1583509
9/15/13,DAU,Carry,Services,Android,268574
9/15/13,D1 Retention,CandyBash,Games,iOS,77.5%
9/15/13,D1 Retention,Words With Enemies,Games,iOS,69.6%
9/15/13,D1 Retention,Crappy Birds,Games,iOS,14.9%
9/15/13,D1 Retention,Zuber,Services,iOS,38.0%
9/15/13,D1 Retention,Carry,Services,iOS,32.5%
9/15/13,D1 Retention,CandyBash,Games,Android,73.6%
9/15/13,D1 Retention,Words With Enemies,Games,Android,69.6%
9/15/13,D1 Retention,Crappy Birds,Games,Android,15.4%
9/15/13,D1 Retention,Zuber,Services,Android,39.5%
9/15/13,D1 Retention,Carry,Services,Android,31.2%
9/16/13,DAU,CandyBash,Games,iOS,33903516
9/16/13,DAU,Words With Enemies,Games,iOS,24770082
9/16/13,DAU,Crappy Birds,Games,iOS,5087
9/16/13,DAU,Zuber,Services,iOS,2343542
9/16/13,DAU,Carry,Services,iOS,400952
9/16/13,DAU,CandyBash,Games,Android,23732461
9/16/13,DAU,Words With Enemies,Games,Android,16100553
9/16/13,DAU,Crappy Birds,Games,Android,3503
9/16/13,DAU,Zuber,Services,Android,1511962
9/16/13,DAU,Carry,Services,Android,258240
9/16/13,D1 Retention,CandyBash,Games,iOS,77.7%
9/16/13,D1 Retention,Words With Enemies,Games,iOS,69.7%
9/16/13,D1 Retention,Crappy Birds,Games,iOS,15.1%
9/16/13,D1 Retention,Zuber,Services,iOS,38.0%
9/16/13,D1 Retention,Carry,Services,iOS,32.3%
9/16/13,D1 Retention,CandyBash,Games,Android,81.6%
9/16/13,D1 Retention,Words With Enemies,Games,Android,69.7%
9/16/13,D1 Retention,Crappy Birds,Games,Android,15.1%
9/16/13,D1 Retention,Zuber,Services,Android,39.9%
9/16/13,D1 Retention,Carry,Services,Android,32.3%
9/17/13,DAU,CandyBash,Games,iOS,35054802
9/17/13,DAU,Words With Enemies,Games,iOS,24357371
9/17/13,DAU,Crappy Birds,Games,iOS,5069
9/17/13,DAU,Zuber,Services,iOS,2251346
9/17/13,DAU,Carry,Services,iOS,416352
9/17/13,DAU,CandyBash,Games,Android,23181402
9/17/13,DAU,Words With Enemies,Games,Android,16926309
9/17/13,DAU,Crappy Birds,Games,Android,3321
9/17/13,DAU,Zuber,Services,Android,1526336
9/17/13,DAU,Carry,Services,Android,273018
9/17/13,D1 Retention,CandyBash,Games,iOS,77.5%
9/17/13,D1 Retention,Words With Enemies,Games,iOS,69.9%
9/17/13,D1 Retention,Crappy Birds,Games,iOS,14.7%
9/17/13,D1 Retention,Zuber,Services,iOS,38.2%
9/17/13,D1 Retention,Carry,Services,iOS,32.4%
9/17/13,D1 Retention,CandyBash,Games,Android,79.8%
9/17/13,D1 Retention,Words With Enemies,Games,Android,67.8%
9/17/13,D1 Retention,Crappy Birds,Games,Android,14.8%
9/17/13,D1 Retention,Zuber,Services,Android,40.1%
